Date, SH601800.Open, SH601800.High, SH601800.Low, SH601800.Close, SH601800.Volume, SH601800.Adjusted
2012/03/09,6.99,7.09,6.41,6.66,564317801,6.69
2012/03/12,6.70,6.74,6.37,6.45,246675003,6.53
2012/03/13,6.45,6.49,6.34,6.47,158962909,6.42
2012/03/14,6.47,6.53,6.01,6.02,202749073,6.32
2012/03/15,5.98,6.06,5.78,5.80,135898098,5.89
2012/03/16,5.80,6.23,5.65,6.13,209273466,5.93
2012/03/19,6.00,6.11,5.91,6.05,117872110,6.00
2012/03/20,6.01,6.01,5.80,5.81,79798808,5.88
2012/03/21,5.86,5.88,5.72,5.81,64375032,5.81
2012/03/22,5.85,5.99,5.80,5.87,81236259,5.90
2012/03/23,5.82,5.85,5.72,5.76,52173406,5.79
2012/03/26,5.74,5.89,5.71,5.84,48115893,5.81
2012/03/27,5.91,5.92,5.78,5.79,51317920,5.86
2012/03/28,5.76,5.78,5.66,5.69,58710869,5.71
2012/03/29,5.65,5.66,5.52,5.54,51336285,5.59
2012/03/30,5.55,5.59,5.51,5.57,33516414,5.56
2012/04/05,5.58,5.76,5.55,5.72,60243673,5.68
2012/04/06,5.70,5.71,5.62,5.67,49146034,5.67
2012/04/09,5.64,5.68,5.56,5.56,32894398,5.61
2012/04/10,5.55,5.61,5.49,5.61,41847051,5.54
2012/04/11,5.55,5.75,5.54,5.69,61538777,5.67
2012/04/12,5.68,5.75,5.62,5.72,58012397,5.69
2012/04/13,5.74,5.75,5.67,5.69,43755029,5.70
2012/04/16,5.66,5.71,5.63,5.69,31626933,5.68
2012/04/17,5.68,5.69,5.59,5.60,34807168,5.64
2012/04/18,5.62,5.81,5.60,5.78,77249921,5.72
2012/04/19,5.76,5.78,5.72,5.74,33721709,5.75
2012/04/20,5.73,5.92,5.72,5.90,83430433,5.85
2012/04/23,5.86,6.02,5.86,5.90,70004689,5.93
2012/04/24,5.87,6.05,5.82,6.03,89167249,5.96
2012/04/25,6.00,6.08,5.93,6.02,63331251,6.00
2012/04/26,5.96,5.98,5.84,5.87,59344943,5.90
2012/04/27,5.85,5.93,5.83,5.89,30633257,5.88
2012/05/02,5.95,5.95,5.87,5.89,46054103,5.91
2012/05/03,5.87,5.88,5.79,5.83,37374492,5.83
2012/05/04,5.80,5.86,5.79,5.85,29402968,5.82
2012/05/07,5.81,5.82,5.77,5.81,27209996,5.79
2012/05/08,5.81,5.88,5.79,5.87,37002261,5.85
2012/05/09,5.85,5.87,5.76,5.77,32910124,5.82
2012/05/10,5.77,5.80,5.67,5.69,30573586,5.72
2012/05/11,5.69,5.71,5.64,5.66,23541043,5.67
2012/05/14,5.70,5.71,5.62,5.63,25169200,5.67
2012/05/15,5.61,5.62,5.55,5.59,25617891,5.58
2012/05/16,5.59,5.62,5.56,5.56,16902287,5.59
2012/05/17,5.58,5.65,5.55,5.63,20500419,5.61
2012/05/18,5.59,5.60,5.50,5.53,28815086,5.54
2012/05/21,5.53,5.62,5.53,5.55,16998791,5.57
2012/05/22,5.58,5.67,5.57,5.66,33817146,5.62
2012/05/23,5.65,5.66,5.54,5.60,26789708,5.61
2012/05/24,5.63,5.65,5.54,5.56,21027394,5.58
2012/05/25,5.55,5.62,5.51,5.54,20657634,5.56
2012/05/28,5.53,5.73,5.52,5.72,49692269,5.65
2012/05/29,5.70,5.80,5.68,5.73,65414067,5.74
2012/05/30,5.71,5.71,5.62,5.64,38174810,5.65
2012/05/31,5.61,5.63,5.55,5.58,18414053,5.59
2012/06/01,5.58,5.60,5.53,5.56,21689998,5.56
2012/06/04,5.49,5.49,5.28,5.29,50931944,5.40
2012/06/05,5.30,5.32,5.15,5.20,37404519,5.21
2012/06/06,5.30,5.32,5.15,5.20,0,5.24
2012/06/07,5.24,5.25,5.14,5.15,30681645,5.20
2012/06/08,5.19,5.19,5.13,5.16,28925389,5.16
2012/06/11,5.18,5.19,5.12,5.17,49046548,5.16
2012/06/12,5.12,5.15,5.04,5.06,42258509,5.10
2012/06/13,5.07,5.12,5.06,5.10,46763855,5.10
2012/06/14,5.08,5.09,5.00,5.02,39881499,5.04
2012/06/15,5.03,5.09,5.00,5.08,29873615,5.03
2012/06/18,5.08,5.09,5.05,5.06,18776703,5.07
