Date, SZ002153.Open, SZ002153.High, SZ002153.Low, SZ002153.Close, SZ002153.Volume, SZ002153.Adjusted
2007/08/13,91.00,92.37,82.17,83.31,6933037,85.76
2007/08/14,87.00,91.00,85.33,87.70,2246878,87.95
2007/08/15,86.00,87.85,83.35,85.80,1650507,84.97
2007/08/16,85.00,85.00,82.20,82.36,1394304,82.87
2007/08/17,81.89,84.60,80.58,81.70,856123,82.38
2007/08/20,82.50,84.50,82.00,82.50,728933,83.14
2007/08/21,82.03,84.22,82.00,82.76,691116,83.10
2007/08/22,81.50,82.79,81.00,81.23,715267,81.38
2007/08/23,81.40,82.29,80.16,81.39,554998,80.92
2007/08/24,81.69,81.85,79.90,80.50,772491,80.52
2007/08/27,80.63,81.19,78.96,80.11,547457,79.56
2007/08/28,80.20,80.99,78.90,80.70,383138,79.71
2007/08/29,80.35,82.76,80.00,80.31,290249,81.41
2007/08/30,81.78,81.78,80.00,81.10,275116,80.61
2007/08/31,81.68,82.66,80.76,80.85,264438,81.56
2007/09/03,81.01,81.03,79.63,80.03,507641,80.08
2007/09/04,80.03,80.03,78.01,78.20,405833,78.69
2007/09/05,77.81,79.53,77.77,78.88,308286,78.84
2007/09/06,77.50,80.36,77.50,79.49,301679,79.20
2007/09/07,79.49,79.49,77.58,77.62,269085,78.08
2007/09/10,76.98,76.98,74.02,75.64,421855,75.28
2007/09/11,75.25,75.64,74.10,74.10,417703,74.80
2007/09/12,74.10,74.99,73.00,74.74,347706,74.02
2007/09/13,74.74,76.77,70.00,76.45,284472,74.54
2007/09/14,75.90,83.48,75.90,81.70,754145,80.81
2007/09/17,81.00,83.00,80.00,82.49,494639,82.25
2007/09/18,81.98,82.52,81.10,81.62,291182,81.85
2007/09/19,80.73,82.20,79.50,79.60,161952,81.30
2007/09/20,79.31,80.00,77.68,79.57,159020,78.81
2007/09/21,79.60,80.30,78.03,79.66,218000,79.49
2007/09/24,79.66,84.37,78.00,83.20,504047,82.55
2007/09/25,82.98,85.80,82.98,84.79,494429,84.58
2007/09/26,84.00,86.30,84.00,85.01,379276,85.24
2007/09/27,84.60,90.77,84.60,90.18,559372,88.71
2007/09/28,90.00,94.90,88.01,93.60,557871,91.89
2007/10/08,95.12,95.25,92.51,93.05,705687,93.47
2007/10/09,92.05,102.36,92.00,102.36,1441087,100.26
2007/10/10,103.90,107.50,100.01,103.90,693702,103.15
2007/10/11,104.00,108.98,100.98,105.60,401188,104.65
2007/10/12,104.00,106.66,98.00,101.99,578637,102.60
2007/10/15,100.55,108.50,100.18,106.29,335621,104.96
2007/10/16,106.20,106.99,101.99,103.60,165970,103.54
2007/10/17,102.08,104.90,101.51,103.50,179440,103.20
2007/10/18,103.50,113.85,99.50,112.00,467322,107.67
2007/10/19,111.00,123.00,111.00,121.50,495830,120.06
2007/10/22,121.00,127.30,115.00,121.00,348504,121.69
2007/10/23,120.00,126.00,118.05,122.60,269827,123.31
2007/10/24,122.86,127.48,120.01,122.00,199424,123.22
2007/10/25,122.10,122.51,114.79,116.00,232913,118.64
2007/10/26,113.33,121.98,113.33,118.20,139324,118.91
2007/10/29,118.22,120.00,111.12,113.88,245788,114.41
2007/10/30,112.00,120.00,111.00,117.50,129269,114.83
2007/10/31,119.88,120.00,114.00,117.88,256431,115.58
2007/11/01,116.12,122.50,114.31,121.02,275568,118.56
2007/11/02,119.35,129.00,119.35,123.12,228518,125.25
2007/11/05,123.00,125.55,117.01,118.50,157572,119.86
