Date,SH600382.Close
2001/08/08,14.43
2001/09/03,13.805
2001/10/08,12.07
2001/11/01,12.43
2001/12/03,12.0
2002/01/04,10.025
2002/02/01,10.225
2002/03/01,11.24
2002/04/01,11.325
2002/05/08,10.55
2002/06/03,10.065
2002/07/01,10.96
2002/08/01,10.735
2002/09/02,10.625
2002/10/08,10.12
2002/11/01,9.3
2002/12/02,8.815
2003/01/02,8.865
2003/02/10,9.23
2003/03/03,8.79
2003/04/01,8.795
2003/05/12,7.99
2003/06/02,8.07
2003/07/01,7.74
2003/08/01,7.24
2003/09/01,6.945
2003/10/08,6.77
2003/11/03,5.945
2003/12/01,6.32
2004/01/02,6.2
2004/02/02,7.325
2004/03/01,7.15
2004/04/01,7.21
2004/05/10,6.63
2004/06/01,6.01
2004/07/01,5.765
2004/08/02,5.235
2004/09/01,5.51
2004/10/08,5.16
2004/11/01,5.395
2004/12/01,5.22
2005/01/04,5.05
2005/02/01,4.88
2005/03/01,4.9
2005/04/01,4.49
2005/05/09,3.75
2005/06/01,3.82
2005/07/01,3.3
2005/08/01,3.78
2005/09/01,4.145
2005/10/10,4.39
2005/11/01,3.86
2005/12/01,3.825
2006/01/04,4.27
2006/02/06,4.55
2006/03/01,4.36
2006/04/03,5.04
2006/05/08,5.36
2006/06/01,7.63
2006/07/03,7.08
2006/08/01,6.74
2006/09/01,7.6
2006/10/09,8.86
2006/11/01,8.685
2006/12/01,9.31
2007/01/04,10.345
2007/02/01,12.36
2007/03/01,12.125
2007/04/02,14.19
2007/05/08,18.365
2007/06/01,17.61
2007/07/02,12.855
2007/08/01,21.35
2007/09/03,24.085
2007/10/08,16.215
2007/11/01,10.035
2007/12/03,13.41
2008/01/02,14.59
2008/02/01,14.875
2008/03/03,14.08
2008/04/01,9.81
2008/05/05,10.385
2008/06/02,8.17
2008/07/01,8.59
2008/08/01,6.28
2008/09/01,5.78
2008/10/06,4.58
2008/11/03,4.195
2008/12/01,4.58
2009/01/05,4.52
2009/02/02,6.305
2009/03/02,6.31
2009/04/01,6.52
2009/05/04,6.82
2009/06/01,7.125
2009/07/01,8.16
2009/08/03,8.4
2009/09/01,7.64
2009/10/09,7.505
2009/11/02,8.38
2009/12/01,8.42
2010/01/04,8.87
2010/02/01,8.16
2010/03/01,9.6
2010/04/01,10.14
2010/05/04,8.195
2010/06/01,7.67
2010/07/01,6.725
2010/08/02,7.62
2010/09/01,8.34
2010/10/08,9.17
2010/11/01,10.695
2010/12/01,10.49
2011/01/04,9.155
2011/02/01,9.73
2011/03/01,10.28
2011/04/01,12.43
2011/05/03,10.62
2011/06/01,9.31
2011/07/01,10.77
2011/08/01,9.39
2011/09/01,8.84
2011/10/10,8.43
2011/11/01,8.32
2011/12/01,6.515
2012/01/04,6.8
2012/02/01,7.5
2012/03/01,7.95
2012/04/05,8.17
2012/05/02,8.665
2012/06/01,7.845
2012/07/02,6.98
2012/08/01,7.3
2012/09/03,7.025
2012/10/08,6.96
2012/11/01,6.295
2012/12/03,6.34
2013/01/04,7.605
2013/02/01,7.75
2013/03/01,7.58
2013/04/01,7.235
2013/05/02,6.94
2013/06/03,6.67
2013/07/01,6.49
2013/08/01,6.65
2013/09/02,6.85
2013/10/08,6.845
2013/11/01,6.59
2013/12/02,6.8
2014/01/02,7.25
2014/02/07,7.84
2014/03/03,7.56
2014/04/01,7.78
2014/05/05,8.195
2014/06/03,8.44
2014/07/01,9.36
2014/08/01,11.82
2014/09/01,12.63
2014/10/08,13.505
2014/11/03,12.8
2014/12/01,15.08
2015/01/05,15.025
2015/02/02,15.73
2015/03/02,15.9
2015/04/01,17.46
2015/05/04,17.46
2015/06/01,21.92
2015/07/01,12.94
2015/08/03,14.18
2015/09/01,10.475
2015/10/08,12.4
2015/11/02,14.69
2015/12/01,16.55
2016/01/04,11.92
2016/02/01,10.74
2016/03/01,11.36
2016/04/01,13.49
2016/05/03,12.56
2016/06/01,13.9
