Date,SH600565.Close
2002/07/01,27.03
2002/08/01,25.885
2002/09/01,25.38
2002/10/01,23.06
2002/11/01,20.81
2002/12/01,19.58
2003/01/01,18.905
2003/02/01,19.08
2003/03/01,20.0
2003/04/01,19.035
2003/05/01,16.76
2003/06/01,17.04
2003/07/01,15.88
2003/08/01,14.86
2003/09/01,14.945
2003/10/01,14.405
2003/11/01,12.63
2003/12/01,13.07
2004/01/01,13.86
2004/02/01,15.81
2004/03/01,15.72
2004/04/01,15.81
2004/05/01,14.185
2004/06/01,13.425
2004/07/01,11.745
2004/08/01,11.88
2004/09/01,11.07
2004/10/01,11.195
2004/11/01,10.875
2004/12/01,10.83
2005/01/01,9.45
2005/02/01,8.61
2005/03/01,8.82
2005/04/01,7.7
2005/05/01,7.03
2005/06/01,7.745
2005/07/01,6.83
2005/08/01,7.74
2005/09/01,8.72
2005/10/01,8.685
2005/11/01,8.12
2005/12/01,8.125
2006/01/01,9.685
2006/02/01,9.97
2006/03/01,8.75
2006/04/01,9.375
2006/05/01,10.775
2006/06/01,6.225
2006/07/01,6.46
2006/08/01,5.84
2006/09/01,6.26
2006/10/01,6.97
2006/11/01,6.375
2006/12/01,6.82
2007/01/01,7.545
2007/02/01,8.24
2007/03/01,8.895
2007/04/01,10.14
2007/05/01,13.12
2007/06/01,14.52
2007/07/01,15.04
2007/08/01,16.32
2007/09/01,18.435
2007/10/01,17.905
2007/11/01,15.3
2007/12/01,16.045
2008/01/01,21.61
2008/02/01,24.63
2008/03/01,21.79
2008/04/01,8.81
2008/05/01,9.255
2008/06/01,5.865
2008/07/01,6.05
2008/08/01,4.57
2008/09/01,4.1
2008/10/01,3.325
2008/11/01,3.18
2008/12/01,3.57
2009/01/01,3.83
2009/02/01,4.925
2009/03/01,6.835
2009/04/01,8.39
2009/05/01,6.995
2009/06/01,4.9
2009/07/01,5.82
2009/08/01,5.47
2009/09/01,5.43
2009/10/01,5.335
2009/11/01,6.18
2009/12/01,7.11
2010/01/01,6.33
2010/02/01,6.33
2010/03/01,7.47
2010/04/01,7.47
2010/05/01,5.855
2010/06/01,5.65
2010/07/01,5.195
2010/08/01,5.665
2010/09/01,5.62
2010/10/01,5.67
2010/11/01,5.745
2010/12/01,5.35
2011/01/01,4.92
2011/02/01,5.09
2011/03/01,5.35
2011/04/01,5.3
2011/05/01,5.13
2011/06/01,4.92
2011/07/01,4.98
2011/08/01,4.68
2011/09/01,4.66
2011/10/01,4.56
2011/11/01,4.475
2011/12/01,3.295
2012/01/01,3.24
2012/02/01,3.54
2012/03/01,4.0
2012/04/01,4.08
2012/05/01,4.585
2012/06/01,4.88
2012/07/01,4.88
2012/08/01,3.68
2012/09/01,3.81
2012/10/01,3.855
2012/11/01,4.015
2012/12/01,3.68
2013/01/01,3.885
2013/02/01,3.96
2013/03/01,3.79
2013/04/01,3.67
2013/05/01,3.645
2013/06/01,3.51
2013/07/01,3.65
2013/08/01,3.65
2013/09/01,3.85
2013/10/01,3.9
2013/11/01,3.63
2013/12/01,3.51
2014/01/01,3.22
2014/02/01,3.32
2014/03/01,3.58
2014/04/01,3.54
2014/05/01,3.39
2014/06/01,3.3
2014/07/01,3.5
2014/08/01,4.05
2014/09/01,4.05
2014/10/01,4.6
2014/11/01,4.565
2014/12/01,5.04
2015/01/01,5.085
2015/02/01,5.51
2015/03/01,7.81
2015/04/01,8.87
2015/05/01,11.34
2015/06/01,15.33
2015/07/01,12.13
2015/08/01,10.96
2015/09/01,10.58
2015/10/01,10.58
2015/11/01,10.58
2015/12/01,10.77
2016/01/01,7.25
2016/02/01,8.23
2016/03/01,7.03
2016/04/01,7.415
2016/05/01,6.73
2016/06/01,6.62
