Date,SH600547.Close
2003/08/01,10.665
2003/09/01,11.94
2003/10/01,12.59
2003/11/01,13.045
2003/12/01,14.74
2004/01/01,16.67
2004/02/01,15.425
2004/03/01,14.96
2004/04/01,14.255
2004/05/01,12.23
2004/06/01,12.185
2004/07/01,12.985
2004/08/01,12.44
2004/09/01,11.825
2004/10/01,12.985
2004/11/01,12.605
2004/12/01,12.11
2005/01/01,11.435
2005/02/01,10.71
2005/03/01,11.83
2005/04/01,11.09
2005/05/01,10.19
2005/06/01,9.02
2005/07/01,7.47
2005/08/01,8.02
2005/09/01,9.88
2005/10/01,10.3
2005/11/01,9.445
2005/12/01,11.305
2006/01/01,16.15
2006/02/01,17.87
2006/03/01,15.67
2006/04/01,19.95
2006/05/01,35.32
2006/06/01,27.795
2006/07/01,31.77
2006/08/01,25.27
2006/09/01,26.11
2006/10/01,24.98
2006/11/01,25.135
2006/12/01,31.58
2007/01/01,33.685
2007/02/01,47.09
2007/03/01,42.865
2007/04/01,52.4
2007/05/01,51.14
2007/06/01,72.27
2007/07/01,85.32
2007/08/01,102.75
2007/09/01,179.705
2007/10/01,179.005
2007/11/01,149.45
2007/12/01,144.205
2008/01/01,205.95
2008/02/01,199.265
2008/03/01,190.17
2008/04/01,127.25
2008/05/01,133.97
2008/06/01,49.85
2008/07/01,57.99
2008/08/01,37.39
2008/09/01,30.69
2008/10/01,33.89
2008/11/01,37.055
2008/12/01,46.15
2009/01/01,46.17
2009/02/01,64.235
2009/03/01,72.81
2009/04/01,74.53
2009/05/01,39.525
2009/06/01,53.905
2009/07/01,61.49
2009/08/01,51.2
2009/09/01,63.265
2009/10/01,68.64
2009/11/01,74.54
2009/12/01,81.81
2010/01/01,76.91
2010/02/01,67.9
2010/03/01,69.05
2010/04/01,76.1
2010/05/01,41.225
2010/06/01,39.41
2010/07/01,33.615
2010/08/01,41.33
2010/09/01,44.34
2010/10/01,60.91
2010/11/01,57.11
2010/12/01,54.5
2011/01/01,45.96
2011/02/01,47.91
2011/03/01,49.54
2011/04/01,53.22
2011/05/01,45.46
2011/06/01,44.84
2011/07/01,48.67
2011/08/01,50.0
2011/09/01,45.11
2011/10/01,38.36
2011/11/01,38.61
2011/12/01,30.105
2012/01/01,31.36
2012/02/01,35.62
2012/03/01,34.635
2012/04/01,32.92
2012/05/01,34.32
2012/06/01,35.955
2012/07/01,32.955
2012/08/01,34.79
2012/09/01,38.97
2012/10/01,39.105
2012/11/01,37.16
2012/12/01,36.49
2013/01/01,37.11
2013/02/01,36.47
2013/03/01,33.97
2013/04/01,32.13
2013/05/01,32.13
2013/06/01,32.13
2013/07/01,22.04
2013/08/01,22.315
2013/09/01,23.01
2013/10/01,21.83
2013/11/01,19.84
2013/12/01,18.83
2014/01/01,16.38
2014/02/01,17.26
2014/03/01,17.72
2014/04/01,16.72
2014/05/01,15.83
2014/06/01,15.45
2014/07/01,15.84
2014/08/01,16.55
2014/09/01,16.55
2014/10/01,16.55
2014/11/01,16.55
2014/12/01,19.99
2015/01/01,23.925
2015/02/01,24.49
2015/03/01,25.5
2015/04/01,29.29
2015/05/01,30.225
2015/06/01,30.73
2015/07/01,18.95
2015/08/01,19.44
2015/09/01,17.31
2015/10/01,19.16
2015/11/01,19.45
2015/12/01,21.28
2016/01/01,18.765
2016/02/01,22.425
2016/03/01,27.05
2016/04/01,29.795
2016/05/01,30.67
2016/06/01,31.23
