Date,SH600566.Close
2001/08/01,19.31
2001/09/01,17.455
2001/10/01,16.245
2001/11/01,16.57
2001/12/01,16.35
2002/01/01,13.96
2002/02/01,14.21
2002/03/01,15.09
2002/04/01,14.52
2002/05/01,14.25
2002/06/01,13.655
2002/07/01,14.26
2002/08/01,14.1
2002/09/01,13.635
2002/10/01,12.685
2002/11/01,12.19
2002/12/01,12.15
2003/01/01,11.77
2003/02/01,11.87
2003/03/01,11.28
2003/04/01,11.055
2003/05/01,11.09
2003/06/01,11.69
2003/07/01,11.64
2003/08/01,11.24
2003/09/01,10.7
2003/10/01,10.6
2003/11/01,6.94
2003/12/01,7.53
2004/01/01,7.47
2004/02/01,8.58
2004/03/01,8.31
2004/04/01,8.055
2004/05/01,7.37
2004/06/01,7.12
2004/07/01,6.405
2004/08/01,5.655
2004/09/01,5.785
2004/10/01,5.765
2004/11/01,5.735
2004/12/01,5.61
2005/01/01,5.325
2005/02/01,5.06
2005/03/01,5.09
2005/04/01,4.68
2005/05/01,4.11
2005/06/01,4.415
2005/07/01,3.72
2005/08/01,4.18
2005/09/01,4.625
2005/10/01,4.605
2005/11/01,4.4
2005/12/01,4.4
2006/01/01,4.74
2006/02/01,4.98
2006/03/01,4.55
2006/04/01,3.88
2006/05/01,4.455
2006/06/01,4.45
2006/07/01,4.61
2006/08/01,4.29
2006/09/01,4.53
2006/10/01,4.94
2006/11/01,4.7
2006/12/01,4.87
2007/01/01,5.275
2007/02/01,6.5
2007/03/01,7.33
2007/04/01,9.34
2007/05/01,10.445
2007/06/01,8.1
2007/07/01,7.095
2007/08/01,8.52
2007/09/01,9.675
2007/10/01,8.805
2007/11/01,7.86
2007/12/01,8.82
2008/01/01,9.925
2008/02/01,11.295
2008/03/01,10.7
2008/04/01,7.74
2008/05/01,8.44
2008/06/01,6.64
2008/07/01,6.2
2008/08/01,5.05
2008/09/01,4.74
2008/10/01,4.055
2008/11/01,4.415
2008/12/01,4.79
2009/01/01,5.1
2009/02/01,6.385
2009/03/01,6.355
2009/04/01,6.87
2009/05/01,7.775
2009/06/01,8.285
2009/07/01,9.01
2009/08/01,8.1
2009/09/01,8.075
2009/10/01,8.73
2009/11/01,9.49
2009/12/01,10.21
2010/01/01,10.47
2010/02/01,10.43
2010/03/01,11.56
2010/04/01,12.31
2010/05/01,9.105
2010/06/01,8.02
2010/07/01,7.285
2010/08/01,8.63
2010/09/01,9.5
2010/10/01,9.71
2010/11/01,10.635
2010/12/01,10.43
2011/01/01,9.77
2011/02/01,11.36
2011/03/01,11.44
2011/04/01,11.59
2011/05/01,10.76
2011/06/01,10.76
2011/07/01,10.84
2011/08/01,10.81
2011/09/01,10.06
2011/10/01,9.505
2011/11/01,9.64
2011/12/01,9.38
2012/01/01,6.53
2012/02/01,8.08
2012/03/01,8.785
2012/04/01,8.14
2012/05/01,8.32
2012/06/01,8.135
2012/07/01,6.895
2012/08/01,6.59
2012/09/01,6.795
2012/10/01,6.705
2012/11/01,6.33
2012/12/01,6.45
2013/01/01,6.87
2013/02/01,6.92
2013/03/01,7.15
2013/04/01,7.44
2013/05/01,8.165
2013/06/01,8.15
2013/07/01,8.15
2013/08/01,14.275
2013/09/01,15.51
2013/10/01,16.34
2013/11/01,15.34
2013/12/01,16.745
2014/01/01,22.99
2014/02/01,24.7
2014/03/01,23.04
2014/04/01,21.91
2014/05/01,20.905
2014/06/01,23.005
2014/07/01,22.18
2014/08/01,21.59
2014/09/01,22.65
2014/10/01,24.66
2014/11/01,21.69
2014/12/01,21.69
2015/01/01,20.685
2015/02/01,20.49
2015/03/01,22.575
2015/04/01,25.08
2015/05/01,27.985
2015/06/01,30.71
2015/07/01,22.74
2015/08/01,25.5
2015/09/01,21.97
2015/10/01,24.39
2015/11/01,25.83
2015/12/01,26.71
2016/01/01,21.885
2016/02/01,21.445
2016/03/01,22.96
2016/04/01,23.935
2016/05/01,23.68
2016/06/01,23.97
