Date,SH600699.Close
2001/08/08,11.36
2001/09/03,10.3
2001/10/08,8.905
2001/11/01,9.125
2001/12/03,9.04
2002/01/04,6.365
2002/02/01,6.765
2002/03/01,7.98
2002/04/01,8.365
2002/05/08,7.81
2002/06/03,7.195
2002/07/01,8.17
2002/08/01,8.075
2002/09/02,7.775
2002/10/08,7.23
2002/11/01,6.77
2002/12/02,6.145
2003/01/02,7.375
2003/02/10,8.1
2003/03/03,7.87
2003/04/01,8.6
2003/05/12,7.19
2003/06/02,6.95
2003/07/01,6.53
2003/08/01,7.23
2003/09/01,6.365
2003/10/08,6.285
2003/11/03,5.5
2003/12/01,5.9
2004/01/02,5.57
2004/02/02,6.44
2004/03/01,6.35
2004/04/01,5.94
2004/05/10,5.68
2004/06/01,5.12
2004/07/01,4.775
2004/08/02,4.485
2004/09/01,4.84
2004/10/08,4.265
2004/11/01,4.305
2004/12/01,4.11
2005/01/04,3.965
2005/02/01,3.75
2005/03/01,3.66
2005/04/01,3.34
2005/05/09,2.75
2005/06/01,2.755
2005/07/01,2.23
2005/08/01,2.48
2005/09/01,2.785
2005/10/10,2.45
2005/11/01,2.26
2005/12/01,2.21
2006/01/04,2.245
2006/02/06,2.27
2006/03/01,2.2
2006/04/03,2.18
2006/05/08,2.375
2006/06/01,2.76
2006/07/03,3.14
2006/08/01,2.03
2006/09/01,2.2
2006/10/09,2.38
2006/11/01,2.21
2006/12/01,2.28
2007/01/04,2.535
2007/02/01,2.99
2007/03/01,5.44
2007/04/02,5.97
2007/05/08,7.05
2007/06/01,5.68
2007/07/02,4.285
2007/08/01,6.29
2007/09/03,9.085
2007/10/08,6.995
2007/11/01,6.655
2007/12/03,6.97
2008/01/02,8.21
2008/02/01,7.705
2008/03/03,7.74
2008/04/01,7.45
2008/05/05,8.16
2008/06/02,7.955
2008/07/01,4.68
2008/08/01,3.83
2008/09/01,2.74
2008/10/06,3.105
2008/11/03,2.605
2008/12/01,2.94
2009/01/05,3.11
2009/02/02,3.88
2009/03/02,4.43
2009/04/01,5.38
2009/05/04,6.865
2009/06/01,6.995
2009/07/01,7.96
2009/08/03,6.89
2009/09/01,7.165
2009/10/09,6.38
2009/11/02,6.92
2009/12/01,6.79
2010/01/04,7.035
2010/02/01,7.46
2010/03/01,9.4
2010/04/01,9.99
2010/05/04,9.23
2010/06/01,9.23
2010/07/01,9.23
2010/08/02,9.23
2010/09/01,9.23
2010/10/08,9.23
2010/11/01,9.23
2010/12/01,9.23
2011/01/04,10.15
2011/02/01,9.49
2011/03/01,10.48
2011/04/01,11.97
2011/05/03,10.98
2011/06/01,10.27
2011/07/01,10.75
2011/08/01,9.4
2011/09/01,9.32
2011/10/10,9.445
2011/11/01,9.47
2011/12/01,8.17
2012/01/04,7.83
2012/02/01,8.27
2012/03/01,8.27
2012/04/05,11.09
2012/05/02,11.18
2012/06/01,10.31
2012/07/02,7.935
2012/08/01,8.27
2012/09/03,8.645
2012/10/08,8.47
2012/11/01,8.63
2012/12/03,8.33
2013/01/04,9.21
2013/02/01,9.69
2013/03/01,10.09
2013/04/01,9.265
2013/05/02,13.935
2013/06/03,14.36
2013/07/01,13.91
2013/08/01,15.375
2013/09/02,14.37
2013/10/08,14.21
2013/11/01,12.99
2013/12/02,15.145
2014/01/02,19.44
2014/02/07,26.15
2014/03/03,24.59
2014/04/01,20.98
2014/05/05,21.95
2014/06/03,24.335
2014/07/01,26.29
2014/08/01,26.98
2014/09/01,25.4
2014/10/08,24.175
2014/11/03,21.96
2014/12/01,21.96
2015/01/05,22.725
2015/02/02,23.33
2015/03/02,27.71
2015/04/01,36.7
2015/05/04,39.15
2015/06/01,48.86
2015/07/01,32.24
2015/08/03,29.83
2015/09/01,23.71
2015/10/08,30.15
2015/11/02,31.25
2015/12/01,31.25
2016/01/04,31.25
2016/02/01,31.25
2016/03/01,31.25
2016/04/01,36.595
2016/05/03,34.18
2016/06/01,36.76
