证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002218",拓日新能,2016-01-04,深交所,10.99,10.88,9517609,11,9.89,9.89,6627,-10.0091,98867662.61
"	002218",拓日新能,2016-01-05,深交所,9.89,9.38,11294410,9.93,9.02,9.52,7690,-3.7412,108040143.45
"	002218",拓日新能,2016-01-06,深交所,9.52,9.6,7759560,9.84,9.45,9.81,5817,3.0462,75227377.56
"	002218",拓日新能,2016-01-07,深交所,9.81,9.6,1920400,9.6,8.83,8.84,1365,-9.8879,17641794.02
"	002218",拓日新能,2016-01-08,深交所,8.84,9.12,8724079,9.29,8.51,9.1,6655,2.9412,79390344.41
"	002218",拓日新能,2016-01-11,深交所,9.1,9.08,7453575,9.21,8.32,8.36,5765,-8.1319,65881451.22
"	002218",拓日新能,2016-01-12,深交所,8.36,8.41,5568900,8.62,8.27,8.47,3306,1.3158,47009380.05
"	002218",拓日新能,2016-01-13,深交所,8.47,8.56,4237250,8.6,8.11,8.14,2880,-3.8961,35728324.89
"	002218",拓日新能,2016-01-14,深交所,8.14,7.71,7531617,8.88,7.71,8.56,4762,5.1597,61772841.94
"	002218",拓日新能,2016-01-15,深交所,8.56,8.45,5657416,8.57,8,8.1,3872,-5.3738,46991760.27
"	002218",拓日新能,2016-01-18,深交所,8.1,7.95,5414382,8.45,7.75,8.34,4046,2.963,44649861.44
"	002218",拓日新能,2016-01-19,深交所,8.34,8.28,6280830,8.65,8.28,8.56,3633,2.6379,53384382.44
"	002218",拓日新能,2016-01-20,深交所,8.56,8.5,7366200,8.62,8.2,8.29,4276,-3.1542,61974447.68
"	002218",拓日新能,2016-01-21,深交所,8.29,8.16,5633763,8.5,8.06,8.06,3793,-2.7744,46784550.7
"	002218",拓日新能,2016-01-22,深交所,8.06,8.2,5016569,8.38,8.08,8.37,3218,3.8462,41344743.75
"	002218",拓日新能,2016-01-25,深交所,8.37,8.45,4900174,8.58,8.37,8.5,3376,1.5532,41539459.81
"	002218",拓日新能,2016-01-26,深交所,8.5,8.42,6024722,8.42,7.7,7.81,4045,-8.1176,48761914.69
"	002218",拓日新能,2016-01-27,深交所,7.81,7.87,5352030,7.93,7.52,7.83,3403,0.2561,41356084.92
"	002218",拓日新能,2016-01-28,深交所,7.83,7.66,3642687,7.85,7.18,7.28,2610,-7.0243,27797999.93
"	002218",拓日新能,2016-01-29,深交所,7.28,7.29,4357425,7.75,7.23,7.62,2734,4.6703,32777290.68
"	002218",拓日新能,2016-02-01,深交所,7.62,7.62,3952811,7.82,7.4,7.59,3065,-0.3937,30255030.66
"	002218",拓日新能,2016-02-02,深交所,7.59,7.58,4775881,7.86,7.58,7.82,3286,3.0303,37193842.44
"	002218",拓日新能,2016-02-03,深交所,7.82,7.88,5298267,8,7.73,7.92,3251,1.2788,41685851.15
"	002218",拓日新能,2016-02-04,深交所,7.92,8,4727099,8.07,7.91,8,2945,1.0101,37840154.32
"	002218",拓日新能,2016-02-05,深交所,8,8,4393757,8.06,7.8,7.82,3301,-2.25,34784517.29
