Date,SH600532.Close
2012/01/01,17.69
2012/01/02,20.535
2012/01/03,19.025
2012/02/01,20.725
2012/02/02,22.97
2012/02/03,24.29
2012/03/01,25.7
2012/03/02,22.73
2012/03/03,20.2
2012/04/01,17.82
2012/04/02,19.405
2012/04/03,18.63
2012/05/01,19.97
2012/05/02,18.845
2012/05/03,18.38
2012/06/01,18.255
2012/06/02,18.75
2012/06/03,20.19
2012/07/01,19.61
2012/07/02,19.28
2012/07/03,19.75
2012/08/01,17.35
2012/08/02,18.49
2012/08/03,19.59
2012/09/01,20.005
2012/09/02,21.39
2012/09/03,19.28
2012/10/01,19.38
2012/10/02,19.88
2012/10/03,20.005
2012/11/01,20.54
2012/11/02,19.02
2012/11/03,19.795
2012/12/01,20.16
2012/12/02,22.355
2012/12/03,23.28
2013/01/01,31.97
2013/01/02,31.05
2013/01/03,29.33
2013/02/01,29.41
2013/02/02,28.69
2013/02/03,26.96
2013/03/01,25.905
2013/03/02,26.58
2013/03/03,26.02
2013/04/01,24.89
2013/04/02,24.31
2013/04/03,23.42
2013/05/01,23.1
2013/05/02,24.015
2013/05/03,24.06
2013/06/01,22.69
2013/06/02,20.51
2013/06/03,17.375
2013/07/01,17.315
2013/07/02,18.19
2013/07/03,17.99
2013/08/01,18.67
2013/08/02,19.84
2013/08/03,19.86
2013/09/01,19.49
2013/09/02,20.69
2013/09/03,19.675
2013/10/01,19.91
2013/10/02,20.03
2013/10/03,18.4
2013/11/01,17.65
2013/11/02,17.645
2013/11/03,18.31
2013/12/01,18.4
2013/12/02,17.67
2013/12/03,17.15
2014/01/01,16.71
2014/01/02,16.04
2014/01/03,16.12
2014/02/01,16.3
2014/02/02,17.02
2014/02/03,16.155
2014/03/01,16.505
2014/03/02,16.405
2014/03/03,17.3
2014/04/01,17.42
2014/04/02,17.27
2014/04/03,16.405
2014/05/01,16.0
2014/05/02,16.39
2014/05/03,16.345
2014/06/01,16.345
2014/06/02,16.185
2014/06/03,16.3
2014/07/01,16.72
2014/07/02,18.7
2014/07/03,17.94
2014/08/01,18.945
2014/08/02,19.095
2014/08/03,18.97
2014/09/01,19.22
2014/09/02,21.84
2014/09/03,21.78
2014/10/01,22.53
2014/10/02,22.53
2014/10/03,22.53
2014/11/01,23.725
2014/11/02,24.845
2014/11/03,25.13
2014/12/01,24.525
2014/12/02,24.06
2014/12/03,21.42
