Date,SH600779.Close
2012/01/01,20.73
2012/01/02,21.02
2012/01/03,20.99
2012/02/01,21.065
2012/02/02,21.155
2012/02/03,22.0
2012/03/01,23.23
2012/03/02,24.0
2012/03/03,24.35
2012/04/01,23.445
2012/04/02,22.995
2012/04/03,22.04
2012/05/01,26.54
2012/05/02,26.44
2012/05/03,26.7
2012/06/01,25.855
2012/06/02,25.44
2012/06/03,24.27
2012/07/01,27.66
2012/07/02,30.18
2012/07/03,27.63
2012/08/01,27.55
2012/08/02,26.75
2012/08/03,25.61
2012/09/01,24.985
2012/09/02,24.76
2012/09/03,23.455
2012/10/01,23.97
2012/10/02,24.83
2012/10/03,24.075
2012/11/01,23.63
2012/11/02,22.15
2012/11/03,18.855
2012/12/01,17.075
2012/12/02,18.155
2012/12/03,19.05
2013/01/01,19.79
2013/01/02,19.42
2013/01/03,17.59
2013/02/01,17.54
2013/02/02,17.05
2013/02/03,17.81
2013/03/01,17.835
2013/03/02,17.055
2013/03/03,16.54
2013/04/01,14.48
2013/04/02,14.66
2013/04/03,13.92
2013/05/01,14.35
2013/05/02,14.33
2013/05/03,15.2
2013/06/01,14.7
2013/06/02,13.64
2013/06/03,11.835
2013/07/01,12.09
2013/07/02,12.77
2013/07/03,13.63
2013/08/01,13.78
2013/08/02,13.76
2013/08/03,13.35
2013/09/01,12.34
2013/09/02,13.295
2013/09/03,13.08
2013/10/01,12.79
2013/10/02,12.47
2013/10/03,11.58
2013/11/01,10.5
2013/11/02,10.91
2013/11/03,10.68
2013/12/01,10.75
2013/12/02,10.185
2013/12/03,9.87
2014/01/01,9.66
2014/01/02,9.69
2014/01/03,9.3
2014/02/01,9.38
2014/02/02,9.385
2014/02/03,8.54
2014/03/01,8.425
2014/03/02,8.65
2014/03/03,8.41
2014/04/01,8.32
2014/04/02,8.54
2014/04/03,8.18
2014/05/01,6.99
2014/05/02,6.88
2014/05/03,6.83
2014/06/01,6.745
2014/06/02,6.74
2014/06/03,7.185
2014/07/01,7.155
2014/07/02,7.32
2014/07/03,7.67
2014/08/01,7.92
2014/08/02,8.51
2014/08/03,8.33
2014/09/01,8.74
2014/09/02,8.62
2014/09/03,8.51
2014/10/01,8.7
2014/10/02,8.955
2014/10/03,8.47
2014/11/01,8.735
2014/11/02,9.03
2014/11/03,9.085
2014/12/01,10.17
2014/12/02,10.09
2014/12/03,10.3
