Date, SZ300037.Open, SZ300037.High, SZ300037.Low, SZ300037.Close, SZ300037.Volume, SZ300037.Adjusted
2010/01/08,38.00,44.90,38.00,42.00,16831062,680255936.00
2010/01/11,40.55,40.98,37.99,38.35,7520550,293712448.00
2010/01/12,38.00,39.58,37.55,38.18,5052323,193779984.00
2010/01/13,36.95,37.79,36.61,37.02,4364852,161875088.00
2010/01/14,37.48,38.75,37.30,38.26,3934976,149969952.00
2010/01/15,38.20,39.47,38.01,38.36,2998602,115723816.00
2010/01/18,39.10,39.31,38.30,38.85,2824233,109720648.00
2010/01/19,38.88,39.00,37.31,37.96,2874166,109117680.00
2010/01/20,38.10,38.10,35.70,35.76,2776528,102308008.00
2010/01/21,35.99,36.54,35.60,36.15,1382667,49911480.00
2010/01/22,35.48,35.49,33.61,33.77,2127590,72998352.00
2010/01/25,33.43,34.64,33.30,33.62,1545684,52608300.00
2010/01/26,34.20,34.50,32.92,33.35,1159024,39090368.00
2010/01/27,33.79,34.97,33.40,34.37,1826643,62739188.00
2010/01/28,34.39,34.89,33.10,33.90,1380191,46348128.00
2010/01/29,33.25,34.49,33.25,33.70,1144197,39007180.00
2010/02/01,33.00,33.30,32.21,32.57,1549844,50532004.00
2010/02/02,32.72,33.15,32.00,32.02,1112918,36305904.00
2010/02/03,32.11,32.44,30.55,31.60,1112572,34999908.00
2010/02/04,31.40,32.30,30.56,31.52,977786,31033886.00
2010/02/05,31.48,32.17,30.60,31.63,1014234,32052838.00
2010/02/08,32.16,34.76,32.00,33.20,1460517,48919208.00
2010/02/09,32.70,33.45,32.53,32.90,676696,22209878.00
2010/02/10,33.29,34.13,33.02,33.80,971632,32677104.00
2010/02/11,33.85,34.20,33.54,33.66,1005671,34081044.00
2010/02/12,33.71,34.70,33.70,34.29,1041842,35771268.00
2010/02/22,34.29,34.29,33.12,33.20,995865,33486256.00
2010/02/23,33.01,34.25,33.01,34.23,960538,32454496.00
2010/02/24,34.04,35.52,33.92,35.28,1414978,49667872.00
2010/02/25,36.70,37.51,36.24,36.40,2337450,86062192.00
2010/02/26,35.95,38.85,35.95,38.40,3268590,124052488.00
2010/03/01,38.88,40.44,38.88,40.02,3711073,147982288.00
2010/03/02,39.58,40.88,39.32,39.60,2373656,95254600.00
2010/03/03,39.79,41.29,39.60,40.68,2840041,115736472.00
2010/03/04,39.68,39.70,38.40,38.70,2633468,102503184.00
2010/03/05,37.00,38.52,35.50,37.88,2239296,83939800.00
2010/03/08,37.70,39.99,37.28,39.68,1898674,74451392.00
2010/03/09,39.68,40.02,38.65,39.39,971837,38059824.00
2010/03/10,39.40,40.43,37.59,37.82,1411933,54482712.00
2010/03/11,38.01,39.18,36.87,38.74,1491666,56680844.00
2010/03/12,38.53,42.61,38.26,41.83,4098542,168732192.00
2010/03/15,41.28,41.76,40.22,40.66,1742298,71296864.00
2010/03/16,40.43,41.15,38.90,39.73,1514211,60006900.00
2010/03/17,39.24,41.35,39.24,41.10,1834592,74185888.00
2010/03/18,41.78,42.69,39.98,40.33,1895194,78556808.00
2010/03/19,40.10,42.00,39.33,39.80,1408134,56129244.00
2010/03/22,40.10,41.15,39.60,40.78,1057673,43012732.00
2010/03/23,40.78,40.78,39.50,40.27,1017927,40844216.00
2010/03/24,40.11,41.99,40.06,41.30,2198872,90694392.00
2010/03/25,41.30,43.78,41.18,42.82,2271825,97258352.00
2010/03/26,41.98,44.90,41.45,43.79,2213830,95704136.00
2010/03/29,41.98,44.90,41.45,43.79,0,0.00
2010/03/30,43.02,46.97,43.02,45.85,2079009,94846848.00
2010/03/31,45.90,48.50,45.88,47.01,1708342,80773432.00
2010/04/01,47.01,48.79,46.00,46.00,2285498,108015376.00
2010/04/02,45.70,46.98,45.01,45.37,1425393,65330332.00
2010/04/06,45.62,47.30,45.61,47.30,1278413,59500672.00
2010/04/07,47.99,48.12,46.52,47.31,1867773,87866592.00
2010/04/08,47.15,47.77,44.78,45.38,3829285,179009536.00
2010/04/09,45.50,47.30,45.02,47.11,2114074,97551832.00
2010/04/12,47.15,48.67,46.33,48.33,1851807,87939448.00
2010/04/13,48.26,48.50,43.50,43.76,3148582,140766080.00
2010/04/14,43.28,44.17,42.75,43.64,1336405,58169140.00
2010/04/15,43.25,43.68,39.56,40.82,2507395,103368200.00
2010/04/16,40.08,42.45,40.08,42.00,1138272,47339420.00
2010/04/19,41.69,42.68,40.10,40.40,1051883,43393844.00
2010/04/20,40.10,40.85,38.79,40.85,1239128,48955876.00
2010/04/21,40.50,43.85,40.40,43.50,1424344,60818460.00
2010/04/22,43.17,46.37,42.83,46.30,1736154,78209560.00
2010/04/23,46.01,47.98,44.70,47.59,2505197,117150424.00
2010/04/26,48.08,49.88,47.40,47.62,1802638,87812320.00
2010/04/27,46.58,48.58,44.00,45.76,1768381,80834048.00
2010/04/28,45.00,46.69,43.80,44.96,1716544,78044264.00
2010/04/29,46.00,48.16,45.30,46.15,2094493,98240640.00
2010/04/30,45.40,45.52,42.21,43.61,2005694,87410216.00
2010/05/04,42.51,44.27,40.80,43.78,978752,41955416.00
2010/05/05,43.05,46.40,42.45,46.14,1514581,67279056.00
2010/05/06,45.93,47.96,44.52,44.52,2015183,93662856.00
2010/05/07,42.88,47.49,42.52,46.22,2294052,105280680.00
2010/05/10,46.45,47.00,41.65,43.30,1821089,79903560.00
2010/05/11,44.08,45.48,42.01,42.54,1190248,51906712.00
2010/05/12,42.00,43.74,39.60,39.80,1753074,72298592.00
2010/05/13,39.90,41.66,39.12,41.66,1105515,44852696.00
2010/05/14,41.10,42.89,40.60,42.16,1072362,44802424.00
2010/05/17,41.40,42.37,39.46,39.65,1361855,55869384.00
2010/05/18,39.58,40.26,37.50,39.58,1558853,60785784.00
2010/05/19,39.17,42.14,38.63,41.30,2353533,95437416.00
2010/05/20,40.60,41.75,39.58,39.88,1742984,70933832.00
2010/05/21,38.00,42.68,37.75,42.36,1988931,80692704.00
2010/05/24,42.50,45.22,42.50,43.88,2241638,98043768.00
2010/05/25,43.50,45.47,43.03,44.60,3098048,137287104.00
2010/05/26,44.59,45.00,43.35,43.65,1507627,66410552.00
2010/05/27,43.40,47.12,43.12,46.20,3720891,169257760.00
2010/05/28,46.58,47.58,45.84,46.51,2626845,122684688.00
2010/05/31,46.03,48.69,44.00,44.49,3173075,148198800.00
2010/06/01,44.44,47.40,44.05,47.40,3432002,156246512.00
2010/06/02,47.30,48.86,45.12,48.48,4010022,190008768.00
2010/06/03,48.29,48.99,47.40,47.59,2770802,133485888.00
2010/06/04,46.22,47.95,45.71,47.65,1987305,92971560.00
2010/06/07,46.30,52.00,46.10,51.05,3335501,166364464.00
2010/06/08,50.71,52.07,50.22,51.80,1881343,96140576.00
2010/06/09,51.60,53.90,49.79,50.96,3007021,156031376.00
2010/06/10,50.71,52.12,50.20,52.12,1852814,94985720.00
2010/06/11,52.20,52.48,50.40,50.60,1578727,80874568.00
2010/06/17,50.95,51.19,47.60,47.67,1912900,94047416.00
2010/06/18,47.25,47.99,44.90,45.32,1743618,81116584.00
2010/06/21,47.25,47.99,44.90,45.32,0,0.00
2010/06/22,47.31,48.44,47.00,47.12,2109015,100385136.00
2010/06/23,46.51,48.35,46.51,47.50,1396935,66467636.00
2010/06/24,47.80,49.25,47.80,48.41,1600910,77857272.00
2010/06/25,48.00,48.46,45.50,46.20,1450224,67670152.00
2010/06/28,46.20,46.35,43.70,44.65,1454791,65167164.00
2010/06/29,43.80,44.70,41.30,41.90,2017882,85796928.00
2010/06/30,41.11,42.27,40.83,42.19,1412739,58973812.00
2010/07/01,42.10,42.10,38.58,38.58,2654744,106367896.00
2010/07/02,38.83,39.55,37.38,39.28,2083098,79929584.00
2010/07/05,38.30,39.50,37.31,39.30,1206061,46447052.00
2010/07/06,38.91,41.20,38.91,40.75,1415552,57366476.00
2010/07/07,41.04,42.00,40.60,41.20,1088589,44873384.00
2010/07/08,41.16,41.98,40.50,41.64,1335348,54982276.00
2010/07/09,41.50,42.80,40.50,42.26,1176704,49327396.00
2010/07/12,41.90,42.40,41.03,41.20,963540,40164404.00
2010/07/13,41.20,41.79,39.39,41.40,1928009,77769584.00
2010/07/14,41.10,41.65,40.08,40.24,1075451,43839492.00
2010/07/15,40.88,42.50,40.35,40.55,1649110,68319376.00
2010/07/16,40.00,40.70,39.10,40.23,1115952,44528064.00
2010/07/19,39.73,41.75,39.50,41.49,952796,38934472.00
2010/07/20,41.80,43.10,41.51,43.04,1433836,60792172.00
2010/07/21,43.10,44.39,42.20,42.50,2274166,98436288.00
2010/07/22,42.51,43.39,42.02,43.36,1135966,48599284.00
2010/07/23,43.32,43.50,42.54,43.35,1217559,52380932.00
2010/07/26,43.36,43.78,43.00,43.31,788269,34180952.00
2010/07/27,43.30,44.20,43.01,43.30,1127365,49194688.00
2010/07/28,43.02,43.95,43.02,43.94,1177013,51207940.00
2010/07/29,43.95,44.10,43.00,43.55,1370766,59665600.00
2010/07/30,43.11,44.88,43.00,44.55,1266578,55444548.00
2010/08/02,44.42,45.65,44.40,44.84,1264714,56639104.00
2010/08/03,44.65,44.97,43.20,43.20,1098861,48532844.00
