Date, SZ300044.Open, SZ300044.High, SZ300044.Low, SZ300044.Close, SZ300044.Volume, SZ300044.Adjusted
2010/01/20,7.17,7.28,6.66,6.75,9424679,273798400.00
2010/01/21,6.95,7.44,6.95,7.44,6608999,203992768.00
2010/01/22,7.48,8.06,6.91,7.75,10195762,320281568.00
2010/01/25,7.38,7.48,6.96,6.96,4271438,128296720.00
2010/01/26,6.81,6.98,6.26,6.35,4319868,119384048.00
2010/01/27,6.26,6.52,6.26,6.29,2499036,67060068.00
2010/01/28,6.30,6.30,5.89,6.01,2717155,68883656.00
2010/01/29,5.93,6.21,5.82,5.95,2283254,58081832.00
2010/02/01,5.81,6.48,5.74,6.43,3910959,102347048.00
2010/02/02,6.53,6.89,6.44,6.76,4207264,118350440.00
2010/02/03,6.82,7.02,6.46,6.86,4079228,116060760.00
2010/02/04,6.80,7.00,6.71,6.78,2905946,83381952.00
2010/02/05,6.58,6.70,6.18,6.68,2254610,61560920.00
2010/02/08,6.63,6.70,6.47,6.54,1047287,29024854.00
2010/02/09,6.53,6.58,6.24,6.26,1286645,34337492.00
2010/02/10,6.34,6.51,6.23,6.49,1371033,36910272.00
2010/02/11,6.39,6.72,6.39,6.63,1631776,45142932.00
2010/02/12,6.63,6.90,6.58,6.85,1458171,41449900.00
2010/02/22,6.85,6.97,6.71,6.86,1561966,45018708.00
2010/02/23,6.86,7.20,6.78,7.09,1799789,53447508.00
2010/02/24,7.08,7.33,6.95,7.31,1619864,49195824.00
2010/02/25,7.38,7.62,7.21,7.22,2358941,73023200.00
2010/02/26,7.38,7.62,7.21,7.22,0,0.00
2010/03/01,7.19,7.24,7.04,7.16,1696110,50807888.00
2010/03/02,7.16,7.26,7.02,7.17,1323453,39696008.00
2010/03/03,7.17,7.40,7.10,7.12,1672769,50907912.00
2010/03/04,7.03,7.10,6.72,6.73,1810984,52477320.00
2010/03/05,6.73,6.85,6.64,6.72,925480,26252426.00
2010/03/08,6.72,6.97,6.70,6.89,912165,26270510.00
2010/03/09,6.89,7.41,6.78,7.37,2144473,64729816.00
2010/03/10,7.31,7.31,7.00,7.10,1246276,37491016.00
2010/03/11,7.07,7.55,6.98,7.39,2033551,62616156.00
2010/03/12,7.41,7.74,7.24,7.31,2552072,80392720.00
2010/03/15,7.31,7.32,7.07,7.21,1016377,30618462.00
