Date, SZ002280.Open, SZ002280.High, SZ002280.Low, SZ002280.Close, SZ002280.Volume, SZ002280.Adjusted
2009/08/21,39.00,39.00,36.00,36.80,8058149,300328544.00
2009/08/24,35.40,36.20,34.12,34.99,3626007,127348432.00
2009/08/25,34.80,36.19,34.35,35.30,2450670,86462744.00
2009/08/26,34.91,36.20,34.80,35.71,2037091,72335704.00
2009/08/27,35.46,35.98,34.80,34.91,1537967,54278784.00
2009/08/28,34.60,34.90,32.68,32.81,1687946,56464180.00
2009/08/31,32.02,32.18,30.88,30.95,1133312,35849708.00
2009/09/01,30.80,31.50,30.80,30.90,785092,24465938.00
2009/09/02,30.51,31.70,30.34,31.11,788185,24472796.00
2009/09/03,30.75,31.98,30.64,31.88,1307973,41053568.00
2009/09/04,31.70,32.10,31.40,31.78,887607,28186758.00
2009/09/07,31.70,32.99,31.70,32.05,1332500,43302076.00
2009/09/08,32.01,32.40,31.66,32.33,804591,25865382.00
2009/09/09,32.33,34.80,31.80,34.00,1708214,56622140.00
2009/09/10,33.80,35.80,33.60,35.02,2287290,80200784.00
2009/09/11,34.71,37.58,34.02,36.20,2332869,83837968.00
2009/09/14,36.34,36.85,35.60,36.16,1554241,56097956.00
2009/09/15,35.89,37.40,35.72,35.90,1410225,51283956.00
2009/09/16,35.62,37.14,35.62,36.60,1301826,47465844.00
2009/09/17,36.35,38.00,36.35,37.32,1295722,48115200.00
2009/09/18,37.30,38.88,36.66,36.90,1640182,62300248.00
2009/09/21,36.35,37.20,33.21,35.80,1123501,40106432.00
2009/09/22,35.66,36.14,34.66,34.66,662447,23403110.00
2009/09/23,34.65,35.68,34.58,34.76,660920,23191672.00
2009/09/24,35.10,36.61,34.60,36.32,1022772,36570084.00
2009/09/25,36.49,36.94,35.62,36.12,751937,27172382.00
2009/09/28,36.00,36.82,34.31,34.42,648678,23241158.00
2009/09/29,33.90,34.48,32.00,32.70,775874,25513072.00
2009/09/30,33.06,33.45,32.90,32.94,475629,15776518.00
2009/10/09,33.00,34.26,33.00,34.10,529902,17928944.00
2009/10/12,33.90,37.40,33.60,36.31,1482612,53088980.00
2009/10/13,36.01,36.68,35.50,36.39,626152,22612840.00
2009/10/14,36.40,37.30,35.90,36.00,883772,32394498.00
2009/10/15,36.25,38.10,36.00,37.59,1281659,47774056.00
2009/10/16,37.59,37.99,36.80,37.83,867433,32473566.00
2009/10/19,37.80,38.87,37.37,38.26,933142,35687880.00
2009/10/20,38.32,39.66,37.70,39.19,1275415,48988528.00
2009/10/21,39.00,39.00,37.57,37.57,1036860,39757576.00
2009/10/22,37.30,41.33,37.30,40.93,1815110,71428144.00
2009/10/23,39.88,41.24,39.26,39.88,1861184,74609792.00
2009/10/26,39.88,40.45,39.01,39.18,765735,30293064.00
2009/10/27,39.00,39.02,36.80,37.20,960536,36324668.00
2009/10/28,37.21,39.40,37.03,39.35,842294,32140834.00
2009/10/29,38.60,40.50,38.00,39.10,1259450,49661540.00
2009/10/30,39.90,40.18,37.78,37.79,1798591,70135528.00
2009/11/02,36.80,37.99,36.00,37.80,971859,35960824.00
2009/11/03,37.81,38.84,37.52,38.10,636069,24256702.00
2009/11/04,38.11,38.99,38.00,38.44,608160,23364084.00
2009/11/05,38.44,38.69,38.14,38.45,521292,20040206.00
2009/11/06,38.70,38.97,37.80,38.96,939978,36022096.00
2009/11/09,39.19,39.78,39.01,39.71,1151063,45440144.00
2009/11/10,39.19,39.78,39.01,39.71,0,0.00
2009/11/11,39.53,39.55,38.50,38.89,647489,25160156.00
2009/11/12,38.87,39.15,38.65,38.80,489081,19018780.00
2009/11/13,38.80,39.17,38.13,39.05,462826,17917832.00
2009/11/16,39.07,39.70,38.83,39.50,841686,33164800.00
2009/11/17,39.61,39.90,39.23,39.38,653050,25804724.00
2009/11/18,39.37,39.60,38.41,38.79,694755,27071720.00
