Date,SH600240.Close
2001/08/08,15.04
2001/09/03,13.71
2001/10/08,11.98
2001/11/01,12.22
2001/12/03,12.3
2002/01/04,10.3
2002/02/01,9.85
2002/03/01,10.63
2002/04/01,10.36
2002/05/08,10.07
2002/06/03,9.59
2002/07/01,10.26
2002/08/01,10.3
2002/09/02,10.06
2002/10/08,9.06
2002/11/01,8.33
2002/12/02,8.46
2003/01/02,8.36
2003/02/10,9.09
2003/03/03,8.83
2003/04/01,7.96
2003/05/12,6.67
2003/06/02,6.93
2003/07/01,6.3
2003/08/01,6.25
2003/09/01,6.21
2003/10/08,5.61
2003/11/03,4.88
2003/12/01,4.94
2004/01/02,4.99
2004/02/02,5.9
2004/03/01,5.8
2004/04/01,6.1
2004/05/10,5.34
2004/06/01,4.9
2004/07/01,4.66
2004/08/02,4.73
2004/09/01,4.99
2004/10/08,4.6
2004/11/01,4.23
2004/12/01,4.31
2005/01/04,4.21
2005/02/01,4.34
2005/03/01,4.5
2005/04/01,4.33
2005/05/09,3.94
2005/06/01,3.94
2005/07/01,3.78
2005/08/01,4.18
2005/09/01,4.96
2005/10/10,4.94
2005/11/01,4.91
2005/12/01,5.03
2006/01/04,4.49
2006/02/06,4.45
2006/03/01,4.25
2006/04/03,4.88
2006/05/08,5.26
2006/06/01,5.89
2006/07/03,6.68
2006/08/01,7.01
2006/09/01,4.7
2006/10/09,4.47
2006/11/01,5.65
2006/12/01,6.35
2007/01/04,8.04
2007/02/01,8.15
2007/03/01,10.61
2007/04/02,12.85
2007/05/08,16.85
2007/06/01,16.21
2007/07/02,16.07
2007/08/01,18.24
2007/09/03,17.5
2007/10/08,16.47
2007/11/01,17.43
2007/12/03,16.09
2008/01/02,15.69
2008/02/01,14.06
2008/03/03,12.19
2008/04/01,10.41
2008/05/05,8.86
2008/06/02,5.07
2008/07/01,5.35
2008/08/01,4.16
2008/09/01,3.55
2008/10/06,3.36
2008/11/03,3.29
2008/12/01,3.63
2009/01/05,3.53
2009/02/02,4.91
2009/03/02,5.14
2009/04/01,5.57
2009/05/04,5.89
2009/06/01,6.72
2009/07/01,7.97
2009/08/03,7.51
2009/09/01,7.1
2009/10/09,8.12
2009/11/02,9.19
2009/12/01,8.73
2010/01/04,7.87
2010/02/01,7.83
2010/03/01,8.03
2010/04/01,7.67
2010/05/04,5.71
2010/06/01,5.59
2010/07/01,6.34
2010/08/02,7.58
2010/09/01,6.72
2010/10/08,7.62
2010/11/01,7.22
2010/12/01,7.1
2011/01/04,7.54
2011/02/01,6.86
2011/03/01,7.03
2011/04/01,8.07
2011/05/03,9.29
2011/06/01,9.92
2011/07/01,11.75
2011/08/01,12.81
2011/09/01,10.66
2011/10/10,8.91
2011/11/01,9.44
2011/12/01,8.03
2012/01/04,8.24
2012/02/01,10.03
2012/03/01,9.81
2012/04/05,10.44
2012/05/02,10.44
2012/06/01,9.64
2012/07/02,3.99
2012/08/01,3.46
2012/09/03,3.6
2012/10/08,3.9
2012/11/01,4.19
2012/12/03,4.03
2013/01/04,4.74
2013/02/01,4.75
2013/03/01,4.79
2013/04/01,4.37
2013/05/02,4.63
2013/06/03,4.44
2013/07/01,4.13
2013/08/01,4.25
2013/09/02,4.6
2013/10/08,5.11
2013/11/01,4.54
2013/12/02,4.1
2014/01/02,3.83
2014/02/07,4.51
2014/03/03,4.55
2014/04/01,4.66
2014/05/05,4.19
2014/06/03,4.59
2014/07/01,5.31
2014/08/01,5.49
2014/09/01,6.72
2014/10/08,7.3
2014/11/03,7.19
2014/12/01,7.19
2015/01/05,7.91
2015/02/02,9.96
2015/03/02,11.87
2015/04/01,15.34
2015/05/04,18.98
2015/06/01,20.36
2015/07/01,13.45
2015/08/03,13.1
2015/09/01,10.79
2015/10/08,13.66
2015/11/02,14.45
2015/12/01,15.28
2016/01/04,11.73
2016/02/01,10.98
2016/03/01,10.84
2016/04/01,11.05
2016/05/03,9.68
2016/06/01,9.74
